essay_id_comp,pair_id,is_ell,binoculars_score
E25288519486,1385,1,1.0361328125
E262AB2DDDF9,1386,1,1.1083984375
E2A07EFFFA7E,1387,1,1.04296875
E313B4A45475,1388,1,1.0107421875
E4824CBFEEBD,1389,1,1.109375
E49CCE901992,1390,1,1.091796875
E4B4D7DE60E3,1391,1,1.0146484375
E4E9CB27B89F,1392,1,1.041015625
E5CFC05647BA,1393,1,1.072265625
E5F4C8EB99A4,1394,1,1.0810546875
E60EB5C35194,1395,1,1.0341796875
E8DD7458130E,1396,1,1.087890625
E90C38838F04,1397,1,1.05859375
E90DC0CBE28E,1398,1,1.01171875
E9415526F0C1,1399,1,1.078125
E9A9C197998E,1400,1,1.00390625
EA2BAEFCE4F2,1401,1,1.0947265625
EA4763734037,1402,1,1.0927734375
EAC3A4000B11,1403,1,1.0556640625
EB10F93974CA,1404,1,1.1474609375
EBE2C60113FA,1405,1,1.0390625
EC7C81E59E9E,1406,1,1.0556640625
ECAAD9CD08F3,1407,1,1.0380859375
ECEDF53FDB35,1408,1,1.0810546875
EDAF3096F6D6,1409,1,1.0205078125
EE003057790E,1410,1,1.0732421875
EE124B50538D,1411,1,1.0791015625
EE377D38C330,1412,1,1.1015625
EE3B284C78F0,1413,1,1.01953125
EE5D005B6E0C,1414,1,1.087890625
EF4A8295E857,1415,1,1.005859375
F05FD0FAC22E,1416,1,0.9794921875
F0BD0306A444,1417,1,1.1171875
F0F0CD67E436,1418,1,1.0
F13CB30C118B,1419,1,1.0556640625
F1AFDB5CEB25,1420,1,1.0263671875
F25D992A96B7,1421,1,1.0078125
F2A25577E8C7,1422,1,1.09765625
F2C9CE519B33,1423,1,1.0791015625
F304843E97FC,1424,1,1.01953125
F3EAB47CFB74,1425,1,1.10546875
F43C0704F513,1426,1,1.1552734375
F479E11D13A5,1427,1,1.126953125
F4DB6C7A51BA,1428,1,1.0078125
F57F78783064,1429,1,0.89208984375
F670DB98FBB2,1430,1,0.97998046875
F682F859D633,1431,1,1.0673828125
F6DA839FE9AF,1432,1,1.02734375
F827748E1D31,1433,1,1.001953125
F8DB3025B057,1434,1,1.0615234375
F8FFE84D9E9E,1435,1,1.0537109375
F912EB3A5AC2,1436,1,0.9521484375
F95D5E35B4C1,1437,1,1.1181640625
F983201E8CB1,1438,1,1.130859375
F9C6755F2B33,1439,1,1.0263671875
F9FFECDE9A53,1440,1,1.0498046875
FA79F7078769,1441,1,1.0205078125
FB816F612E4D,1442,1,1.126953125
FC27ECB471A4,1443,1,1.08203125
FC5C7E89577A,1444,1,1.0556640625
FCF3609BF4E8,1445,1,1.095703125
FCF6588BC52B,1446,1,1.0498046875
FD8570E71F4A,1447,1,1.0693359375
FE1DEACABE37,1448,1,1.01953125
FED925296F42,1449,1,1.033203125
FF7164909305,1450,1,1.0869140625
FF7CFFBFE0F7,1451,1,1.1337890625
FFD97A99CEBA,1452,1,1.064453125
FFDE8B89BCF1,1453,1,1.052734375
000E6DE9E817,1454,1,1.03515625
00299B378633,1455,1,0.978515625
01B44DA627B6,1456,1,0.98291015625
038480498E5A,1457,1,1.0234375
05A0DA9580E5,1458,1,0.9775390625
0949D328CAC8,1459,1,1.021484375
0B4FAC7A4A8B,1460,1,1.048828125
0CB7BE27C466,1461,1,0.9697265625
0DEA400FB9F8,1462,1,1.0087890625
12AAF9C7C266,1463,1,1.03125
14E573422FEA,1464,1,1.0205078125
1E9789CE290E,1465,1,0.86669921875
1F8012FFBEBE,1466,1,1.037109375
20F2A0811902,1467,1,1.037109375
2568B64DB374,1468,1,1.009765625
26788B95F2F2,1469,1,0.97412109375
27778596AFD5,1470,1,1.072265625
28A7B5B9219E,1471,1,1.044921875
2909EE180A2A,1472,1,1.10546875
2CC4B554C694,1473,1,1.0107421875
2FD3B620DE15,1474,1,0.9677734375
32D0A06A0A23,1475,1,1.052734375
3364D48B3E73,1476,1,0.90283203125
3C442451101C,1477,1,1.0595703125
3CA8DFA49511,1478,1,0.9921875
3F443A810D91,1479,1,0.91796875
4231D38F38CA,1480,1,0.9873046875
5D3A82DB2443,1481,1,1.0654296875
606C4015BD6B,1482,1,0.9609375
639AB094CEB1,1483,1,0.88525390625
6415C4D644EE,1484,1,1.0869140625
709156BCF733,1485,1,1.0166015625
7820048B53C8,1486,1,1.01171875
7F616F0C4D8F,1487,1,1.056640625
80FCBE64AC16,1488,1,1.0029296875
82618B162AAC,1489,1,1.0068359375
849BE041D1C8,1490,1,1.01171875
8593D649EBE4,1491,1,0.99365234375
867A58ACE30E,1492,1,1.0107421875
87B9974CE965,1493,1,1.03515625
88FA9C1FF56D,1494,1,1.072265625
8B9EEF86DD66,1495,1,0.92236328125
9000217714BE,1496,1,1.0634765625
91B88A23A5E4,1497,1,1.013671875
9359778E21C2,1498,1,1.00390625
942D557570C9,1499,1,0.94873046875
94DC89CA8F6B,1500,1,1.0888671875
9F44BE9A9EDF,1501,1,0.98291015625
A8BED0503A7D,1502,1,1.04296875
ADADD3AF30B1,1503,1,0.978515625
B5DF4C1B3866,1504,1,1.0830078125
B6F445EE304C,1505,1,1.0087890625
B7C1ABD185A4,1506,1,1.0302734375
B8F95A683EEA,1507,1,0.90478515625
C7BD62EA392F,1508,1,1.06640625
C906B982A3F6,1509,1,1.017578125
D42B6354404D,1510,1,0.97998046875
D752DF2541DD,1511,1,1.0146484375
DDF611F84032,1512,1,0.95947265625
E060D90D6CB9,1513,1,0.9912109375
E31EF8887AA4,1514,1,1.0185546875
E4C696F6D35D,1515,1,1.04296875
E877D5AD16DA,1516,1,1.0361328125
EA493ECF9F3B,1517,1,1.0078125
EA5067362719,1518,1,1.0888671875
EF9677DEFA79,1519,1,0.98291015625
EFEFA4F6596E,1520,1,1.0048828125
F26E4B13C5FB,1521,1,0.96484375
FA63A2D4191E,1522,1,1.0126953125
03656D51096B,1523,1,0.9677734375
07EA2B30D5B6,1524,1,1.1259765625
08FAE6E0BDCC,1525,1,1.041015625
0A373C01EAD7,1526,1,1.107421875
0A67029FA17C,1527,1,1.0341796875
0ADBB145FC2C,1528,1,0.98779296875
0E6BB199BF93,1529,1,1.0400390625
0F2720F5FBED,1530,1,1.1123046875
10D1D5724C4A,1531,1,1.09765625
112AA24D20BC,1532,1,1.080078125
14CBCA18C124,1533,1,1.001953125
15912A718F26,1534,1,1.01171875
17E0D40B3CB8,1535,1,1.0927734375
18D47A791678,1536,1,1.126953125
1BE638E9C951,1537,1,1.0478515625
1F939ECCB2B7,1538,1,1.05859375
1FC7F0D3FB27,1539,1,0.9931640625
20020164071C,1540,1,1.041015625
23393129100A,1541,1,1.005859375
28FF89DC3B40,1542,1,1.0224609375
2D40E0391ED0,1543,1,0.96826171875
2DDF4051E688,1544,1,1.0390625
3.99E+11,1545,0,1.1005859375
3.99E+11,1546,1,1.0517578125
34C40190E817,1547,1,1.0810546875
36677FE57D6B,1548,1,1.0078125
3AFA78FFFC15,1549,1,1.099609375
3C4A286D0976,1550,1,1.041015625
3FA34FE01526,1551,1,0.9970703125
4.96E+11,1552,1,1.0810546875
40F9DCD1794D,1553,1,1.0302734375
41AEF2D0D03E,1554,1,0.97119140625
442CFAE61CC3,1555,1,1.0869140625
447790D1438B,1556,1,1.001953125
44E2726DA1B3,1557,1,1.0166015625
48837626943D,1558,1,0.98779296875
4B4A48BAED30,1559,1,1.0791015625
4B8DA6C2D322,1560,1,1.0537109375
51EE6BE022BC,1561,1,1.0361328125
5A6AE4CDEEF1,1562,1,0.98974609375
5D843D1CD37D,1563,1,1.083984375
5E67059E3067,1564,1,0.96875
5FAB26EAECD2,1565,1,1.0283203125
6115AB81F5D6,1566,1,0.99365234375
6314A8C1D128,1567,1,1.1064453125
63C762CF1FB6,1568,1,1.0244140625
65F8264950AD,1569,1,1.046875
66F7AD6B99E2,1570,1,0.98681640625
67907FCA021A,1571,1,1.095703125
67D58F9FA53C,1572,1,1.087890625
690713606EEF,1573,1,1.0810546875
6B030715E953,1574,1,0.95166015625
6DC53CAA1B35,1575,1,1.0537109375
7062EA2055CB,1576,1,0.99169921875
723AE830442A,1577,1,1.09375
73851AC4551C,1578,1,0.98583984375
7A96B668850C,1579,1,1.005859375
7AAE019F70D6,1580,1,1.0205078125
7E7C67A0DC16,1581,1,1.0791015625
83D8EED426D9,1582,1,0.974609375
8A516907464A,1583,1,1.041015625
8FE60434BEFF,1584,1,1.033203125
9615F113FAA1,1585,1,1.0068359375
99CAD0AF3560,1586,1,0.9599609375
9BF717F45D68,1587,1,0.9921875
9E4F43374DD5,1588,1,1.115234375
9EBA120196BC,1589,1,1.068359375
A187E6D70752,1590,1,1.0498046875
A18AABF41A28,1591,1,1.037109375
A23348674832,1592,1,0.9580078125
A3636EF8A9CA,1593,1,1.0517578125
A3E8AF823886,1594,1,1.0927734375
A559A96650EC,1595,1,0.9765625
A5B9C9F26FD6,1596,1,1.0439453125
A60ED461EEC9,1597,1,1.0673828125
A62EBECE741D,1598,1,1.0771484375
A93072F1F0EC,1599,1,0.9892578125
AD58682D517C,1600,1,1.0166015625
B2C0ECB08687,1601,1,1.064453125
B3031E720297,1602,1,1.1201171875
B3A7EA9C932B,1603,1,1.05859375
BB8F93A2571E,1604,1,1.015625
BE464F52C63D,1605,1,0.9873046875
C1EAD0C50570,1606,1,1.107421875
C3AE86A7A222,1607,1,1.0224609375
C6A9C44FAD1C,1608,1,1.0595703125
CA0FB6DB7B80,1609,1,1.0205078125
CC8C5C963660,1610,1,1.0517578125
D287C855A18A,1611,1,0.98095703125
DA723916BCC0,1612,1,0.9609375
DAAB3F3226B7,1613,1,1.05078125
DC6EDCFCFBC2,1614,1,0.95947265625
DC7A5FB980EB,1615,1,1.02734375
DE728DF42B4C,1616,1,1.04296875
DEB6DD3E13D8,1617,1,0.9296875
E1AE7FDD072F,1618,1,0.966796875
E1EC4869981F,1619,1,1.07421875
E2BB0AA98EA5,1620,1,1.0048828125
E3DD9FD8CB78,1621,1,0.98876953125
E4596B010B9B,1622,1,1.0078125
E84A634F67DC,1623,1,1.009765625
E8BF036DCFA5,1624,1,0.99169921875
E97556BF38C0,1625,1,1.111328125
EAFFC084F3D3,1626,1,0.99462890625
EDC27501821A,1627,1,1.041015625
EEB58B11D40C,1628,1,0.99267578125
EF24A49892C3,1629,1,1.0302734375
F082049D272E,1630,1,0.9697265625
F0E76CC2EF7A,1631,1,1.0263671875
F19B178A98C7,1632,1,0.9140625
F1AE8A4416AA,1633,1,1.009765625
F20C7D112B12,1634,1,1.09375
F83702EEB830,1635,1,1.0439453125
F9BE4676CA35,1636,1,1.0576171875
FBE8983EF69C,1637,1,0.98583984375
FCE4AFE078FF,1638,1,1.1083984375
009F4E9310CB,1639,1,1.05859375
053ACB9DFE74,1640,1,1.0732421875
06F5F6A09DC6,1641,1,1.0302734375
0BDADA3AFF77,1642,1,0.99560546875
0E9E596A69D0,1643,1,1.0595703125
11BEB30F68EA,1644,1,1.0703125
15FD5B635B50,1645,1,1.0888671875
1C9E388C17B8,1646,1,0.97607421875
209A6BC99DB9,1647,1,0.98681640625
23F0ABEF8370,1648,1,1.078125
263A29FC4FB1,1649,1,1.1025390625
27FC2D31B704,1650,1,0.98388671875
29BB45AA907C,1651,1,0.986328125
2DEBD2B0AB2C,1652,1,1.123046875
3F30E7FDE6F1,1653,1,0.97705078125
40331978F344,1654,1,1.0322265625
408A7D3D2EEC,1655,1,1.0322265625
47F7E409D879,1656,1,1.142578125
4EBA44D861BE,1657,1,1.0478515625
4FD4CE18CCDF,1658,1,0.99267578125
5086805A319F,1659,1,1.099609375
515244292F97,1660,1,1.0859375
591B7E3E2B40,1661,1,1.060546875
5EF21F142C51,1662,1,1.046875
60539232A0C9,1663,1,1.0419921875
60E686BA1E09,1664,1,1.029296875
61D13513C992,1665,1,1.0478515625
62EA3F855DB2,1666,1,1.0009765625
66288718AF60,1667,1,1.09765625
6A977849DE08,1668,1,0.99755859375
745F880CEFA7,1669,1,1.080078125
7B5F5B33B566,1670,1,1.0732421875
85004BC426B1,1671,1,1.025390625
861B660C2E86,1672,1,1.0556640625
86BB790A5875,1673,1,0.99365234375
9.92E+12,1674,1,1.0498046875
93F5F89369D9,1675,1,1.0595703125
93FB5B058E50,1676,1,0.974609375
9B1A7C9A90C5,1677,1,1.0556640625
9B69DE203555,1678,1,0.974609375
9DBCBFD45366,1679,1,1.0361328125
9E8F3C6405CA,1680,1,0.923828125
A21A69767BEE,1681,1,1.083984375
A394468CDEC1,1682,1,0.984375
AD53B357BD0D,1683,1,0.9912109375
AD9CEE5A6FFF,1684,1,1.052734375
AFF314E99BF2,1685,1,0.95458984375
B2F7B08EA688,1686,1,1.0380859375
B3C8CE820C5D,1687,1,1.0849609375
B59B6731525B,1688,1,0.94189453125
B6E9E12159E3,1689,1,1.095703125
BC0703638937,1690,1,0.95263671875
BF01FFEF8CB3,1691,1,0.908203125
C03E6E1AF049,1692,1,1.0986328125
C0643251A96A,1693,1,1.078125
C4DFB24CF0DB,1694,1,1.0771484375
C8EF7048C03F,1695,1,1.044921875
C904BF74BED7,1696,1,0.98095703125
CC68BA9DCB2F,1697,1,1.01171875
D7301CAAFAB0,1698,1,1.0849609375
DE706AB4435F,1699,1,1.01171875
DE841BF24A2F,1700,1,1.060546875
DEE347FC135C,1701,1,1.001953125
F17D56052066,1702,1,0.9580078125
FE3CA06DDCA1,1703,1,1.03515625
FED42BB10805,1704,1,1.0478515625
0F0813F0146A,1705,1,1.083984375
2B015051803E,1706,1,1.01953125
A3F896A51CEA,1707,1,0.97021484375
0A57811CB8A2,1708,1,1.04296875
1509D8D81A10,1709,1,0.98828125
1626F27A828F,1710,1,1.0654296875
19692639977E,1711,1,1.0283203125
21EFAE02832D,1712,1,1.083984375
263FD8ADA546,1713,1,0.98095703125
3504E2757216,1714,1,1.0224609375
38D00F509FF1,1715,1,1.0224609375
39492CE9549E,1716,1,0.984375
3A05F3FA6052,1717,1,1.0234375
3B355996A407,1718,1,0.96435546875
4248882EDCCC,1719,1,0.97021484375
426B7994C26A,1720,1,1.08984375
477B00F899E2,1721,1,1.0244140625
4997306E980D,1722,1,0.99267578125
534B7D65F1BC,1723,1,1.0078125
6DFD772CFC64,1724,1,1.03125
6E60D098D3AA,1725,1,1.0380859375
753E320B186B,1726,1,1.09375
7E8ED7CA1E70,1727,1,1.03515625
88FD7FAAFA90,1728,1,1.08203125
8D1BE4C96059,1729,1,1.0302734375
90E5BB6CBE11,1730,1,0.984375
9EAB766AF4BE,1731,1,1.0693359375
A0E3127D3E13,1732,1,0.9658203125
A11947097A2D,1733,1,1.015625
A476784AFAFE,1734,1,1.0869140625
A82F551BD455,1735,1,1.0400390625
AD97126ECA8A,1736,1,0.9970703125
B84EF55EE7F0,1737,1,1.0615234375
BE0FA97CA16D,1738,1,1.0576171875
C3D8E8E8B942,1739,1,1.0166015625
CA61EF11F94F,1740,1,1.1005859375
CEB3F5203744,1741,1,1.0078125
D3BD101E28A4,1742,1,0.96240234375
D54821935AA6,1743,1,1.0068359375
D5E3716C5E49,1744,1,1.03125
E3F1E3B08625,1745,1,1.0244140625
EA03135D3C88,1746,1,0.9833984375
ECD640058D57,1747,1,1.0146484375
ED201C3D1F84,1748,1,0.94482421875
EE19BA20AA8D,1749,1,0.9931640625
F06170F0184D,1750,1,1.01953125
08FBDF474AA2,1751,1,0.95751953125
0E717C6C5551,1752,1,1.041015625
0FE128A98388,1753,1,1.0341796875
1870BFBCF37D,1754,1,1.10546875
24687D08CFDA,1755,1,1.03125
2F0472E13C91,1756,1,1.0126953125
2FEA75A93DBB,1757,1,0.98486328125
31F08BEA89C9,1758,1,0.9443359375
3383B3E35D18,1759,1,0.9853515625
3B3492532BDF,1760,1,0.9755859375
3F32AA4DA912,1761,1,1.0107421875
3F3788D4C6D8,1762,1,0.98974609375
444DC9706435,1763,1,1.0166015625
47CA068D14AD,1764,1,0.9853515625
496EB21D745B,1765,1,0.947265625
59E7F08554FC,1766,1,0.94287109375
59F4AC1C5604,1767,1,1.005859375
5CC530A8C191,1768,1,0.9580078125
5E5E3A3AFDD3,1769,1,0.9755859375
5EAB1A9FABE8,1770,1,1.044921875
5F9EA3F22EDD,1771,1,1.080078125
715E2C827BC0,1772,1,0.98046875
7348AB38D68E,1773,1,1.0576171875
7596F42CCABD,1774,1,0.9970703125
7C57BE3EF6BA,1775,1,1.0
802C65A883AC,1776,1,1.0654296875
83D8764B5B39,1777,1,1.126953125
879F0C1C09CD,1778,1,0.98779296875
8C9A286F5351,1779,1,1.0654296875
8D4A0D4CD2C2,1780,1,1.0966796875
97A506FAF875,1781,1,1.0888671875
9A0B8CB86C16,1782,1,0.99072265625
9C88B308AF78,1783,1,1.1142578125
A59C88B945A3,1784,1,1.0068359375
A602D45D22B2,1785,1,1.0341796875
A681057AC54F,1786,1,0.99072265625
A6B490224E67,1787,1,0.94580078125
AA08B576D8B0,1788,1,0.98828125
AD17770F7A3D,1789,1,1.091796875
ADB68BCD2874,1790,1,1.0810546875
B1473F247979,1791,1,1.0673828125
B423D5C28432,1792,1,1.0185546875
BC00D6BD8AEF,1793,1,1.005859375
C133EB596A40,1794,1,1.0634765625
C20011D6FA9D,1795,1,0.9423828125
D32804D6C269,1796,1,1.0595703125
D40B940B5A4D,1797,1,1.01171875
D627DA8BF3CB,1798,1,1.017578125
D6E3D605C3E7,1799,1,1.0634765625
DE842CB71C02,1800,1,1.0302734375
E041666F7311,1801,1,1.033203125
E4DE038BAF14,1802,1,0.99169921875
E5F2EB5BF440,1803,1,0.998046875
E6316CAED236,1804,1,1.025390625
F07864395799,1805,1,1.0537109375
F50C3F04944B,1806,1,1.0126953125
F699067454F2,1807,1,1.017578125
F73601F409A5,1808,1,1.068359375
FD427F2B2717,1809,1,1.0302734375
727DE3CD0AEC,0,0,1.029296875
7DB97BB17F7C,1,0,1.01953125
2CE147B3C45D,2,0,1.126953125
A9D9DE754895,3,0,1.0595703125
03F662678018,4,0,1.0185546875
224E9914A127,5,0,1.12890625
C5C3903EB643,6,0,1.1279296875
B34118DCC728,7,0,1.0634765625
33E349ACF797,8,0,1.09765625
C535ACEE801E,9,0,1.033203125
9207F5E4EA09,10,0,1.1708984375
960BA7EF10B0,11,0,1.0859375
714F75BBE481,12,0,1.0380859375
57AF83157454,13,0,0.97607421875
528D4468FD3C,14,0,1.0263671875
73DFC57A3982,15,0,1.015625
0006ED03C701,16,0,1.07421875
CE0CDCBDFD26,17,0,1.1318359375
B433D0B4EB5E,18,0,1.0576171875
00DF07E32141,19,0,1.111328125
D617221AEF2A,20,0,0.953125
0D91BAF9E8F6,21,0,1.154296875
61E75F6539D8,22,0,1.0810546875
65B22F1913AB,23,0,1.08984375
9CF397149057,24,0,1.001953125
D6A32ABCAB53,25,0,1.0361328125
A44D40ED0F9B,26,0,1.0322265625
4E2292FFFB43,27,0,1.076171875
68373FC6DA8A,28,0,1.01171875
24F022CCD27E,29,0,1.1708984375
8BA77BFBC457,30,0,0.990234375
84A2D970B603,31,0,1.1083984375
8783DB652376,32,0,1.0849609375
375EFDE3B08A,33,0,1.09375
26964FDA77BF,34,0,1.0859375
AB8C962ADAFB,35,0,1.0830078125
1E27F5BB51A9,36,0,1.0693359375
852CDF33987C,37,0,1.0439453125
F8B3D7E5722F,38,0,1.0869140625
9FE0683E17D7,39,0,1.185546875
F15FFBB0E896,40,0,1.1005859375
D08360A5C4A1,41,0,1.080078125
95BC127CB3A2,42,0,1.12890625
7D17EF70FE11,43,0,1.00390625
C3F1941B33FC,44,0,1.0927734375
BF22BF969ABE,45,0,0.998046875
8.06E+11,46,0,1.13671875
C69B5D54D328,47,0,1.1181640625
313D87B65C8E,48,0,1.0966796875
C2D5903F46A1,49,0,1.0703125
FA4FE7706A1A,50,0,1.0283203125
C1BCDC611A6D,51,0,1.056640625
F4286847E64E,52,0,0.97119140625
E11992CA707D,53,0,1.0947265625
5A1AFAFE56BA,54,0,1.0615234375
AB92169DD537,55,0,1.1572265625
334F362E4B7B,56,0,1.1044921875
F074E15D7250,57,0,1.1552734375
F076C4814EBF,58,0,1.05078125
F3C14C00A0CD,59,0,1.0478515625
AA0EA22C9C5A,60,0,1.0380859375
F3AD4CA73675,61,0,1.0458984375
8C55F83A618F,62,0,1.0859375
B30188D7A074,63,0,1.001953125
6378687D8628,64,0,1.1162109375
4849ADCE26D8,65,0,1.060546875
6B3A6665E09D,66,0,1.1455078125
62358D021011,67,0,1.12109375
36D43BB1CB23,68,0,1.015625
A4776D28A3BC,69,0,1.0615234375
D5262241B8B7,70,0,1.0302734375
6AB08ADEBDAA,71,0,1.068359375
1D5959F82AF5,72,0,1.0166015625
CB0F10A7C73C,73,0,1.076171875
29A50E96295D,74,0,1.060546875
98B832AC8CB9,75,0,1.029296875
580DF6DA4B5B,76,0,1.0107421875
DB13E86ECDDF,77,0,1.0322265625
0BF9BE9F9648,78,0,1.0517578125
E5AFCEF8161C,79,0,1.0390625
228C7E1528AE,80,0,1.0634765625
547C43CF3291,81,0,1.1279296875
F6C7457E6E63,82,0,1.0205078125
231A89552BD3,83,0,1.08203125
6D0552F0EF16,84,0,0.90869140625
8B5039B5BC1D,85,0,1.119140625
D2A13B623428,86,0,1.1396484375
2DB88BF6BC7A,87,0,1.037109375
76D43DB8CC85,88,0,1.1552734375
DD096CD7E65D,89,0,1.08984375
D30C361E4BA4,90,0,1.037109375
FF1E918B140E,91,0,1.0693359375
06D6C0804BFF,92,0,1.154296875
CF1345B5E224,93,0,1.1123046875
D1D92E256381,94,0,1.0380859375
9FBCB58388CB,95,0,1.0634765625
247B73B47DFF,96,0,1.0029296875
E4F64D34C2F1,97,0,0.96337890625
66C8EFF0BD08,98,0,1.041015625
E05800F81426,99,0,0.91357421875
05FFBFA9B3BA,100,0,0.9931640625
27AAF664DF23,101,0,1.0498046875
01ACD1326679,102,0,1.015625
321B924C8441,103,0,1.046875
20AFE3565B10,104,0,1.0146484375
453564C3F4E3,105,0,0.98876953125
3FF853798919,106,0,0.98486328125
F61646B5CC08,107,0,1.0380859375
24CA09FC2888,108,0,1.0478515625
5843D4C6EFCC,109,0,0.9521484375
E83EAE114F13,110,0,1.0361328125
16482660AC91,111,0,1.05078125
90A9BF35582F,112,0,1.02734375
24FC5E6ADF1A,113,0,0.974609375
AB3053E08AEC,114,0,1.0556640625
FBB254C7E479,115,0,1.078125
A8BBC8F598F4,116,0,0.9345703125
A9AEF67EBDC9,117,0,0.9619140625
B68615EF56EC,118,0,1.0419921875
5478972243CE,119,0,1.0595703125
70BCA4514358,120,0,0.990234375
F5BB40767917,121,0,1.064453125
9DCD00FF30A2,122,0,0.96240234375
781CBCA4C8BD,123,0,0.9775390625
779EADA2AEF5,124,0,1.0068359375
FFC8B7C53600,125,0,1.126953125
AEB8B6614549,126,0,1.0400390625
2C469434A463,127,0,1.1298828125
199980ADEC34,128,0,0.9375
66D810E0A3D1,129,0,1.01171875
EF907722A512,130,0,1.0224609375
FE504DF4879E,131,0,1.0283203125
02D500B937EB,132,0,1.1171875
FD8DA401BE5D,133,0,1.072265625
C036251405AD,134,0,1.0126953125
AB4F9B52DF71,135,0,1.05078125
D891B1BFC6F6,136,0,1.0283203125
91755A979CF5,137,0,0.9755859375
608E2E406B74,138,0,0.98974609375
87186C957B20,139,0,0.97802734375
A27F852ECCC3,140,0,1.0048828125
48D580D3379E,141,0,1.015625
968C65BB4283,142,0,0.9794921875
0C216F2C365B,143,0,1.0390625
B3813CAD3B8D,144,0,1.0244140625
95B63ED9E822,145,0,0.92333984375
E8027B1E86C2,146,0,1.0966796875
445909AC0FE5,147,0,1.009765625
2222A56620C0,148,0,1.0478515625
B18A0DBBF287,149,0,1.1240234375
3857B01712B3,150,0,0.9697265625
47FA53DDD7F5,151,0,1.0126953125
70D5347F02B0,152,0,1.0029296875
532496FD6727,153,0,1.052734375
3E81849D82B7,154,0,1.1064453125
0A6C0B6D3925,155,0,1.01171875
6FECBAE9AEDE,156,0,1.0302734375
AA7F9D6FABE3,157,0,1.046875
F1D2BA3E0D47,158,0,1.0078125
29A53E96B8C4,159,0,0.984375
DAD962720BFA,160,0,1.0595703125
CF0869D8847B,161,0,0.98291015625
B2E7CD57F60E,162,0,0.94775390625
8DF397BE5387,163,0,0.97802734375
7CF8EEE92A86,164,0,0.962890625
1287FB93CF6F,165,0,1.001953125
5EF9672456E6,166,0,1.0
63FA4F48E6F9,167,0,1.0322265625
5EC799B04F58,168,0,1.076171875
D49AD6F46BD1,169,0,0.994140625
6C151643C67E,170,0,1.0224609375
0BC531D9A1FD,171,0,1.001953125
CE464A23BF82,172,0,0.9443359375
F684C09CCC0D,173,0,1.2236328125
FCB208A4710C,174,0,1.0068359375
AA3A35044E77,175,0,0.95556640625
5E9EABBE6805,176,0,1.013671875
4614B3AC1408,177,0,0.99365234375
F2CD78FA54AD,178,0,0.9755859375
A4A7A35101F4,179,0,0.935546875
1377A50485F1,180,0,1.09765625
93B4EABFBBF3,181,0,1.013671875
33B3B5E41042,182,0,1.0244140625
84E693790A66,183,0,1.0166015625
21A24A785A7E,184,0,0.99755859375
207D9B0083FC,185,0,1.1484375
A0CE8DE23C85,186,0,1.0244140625
8C5FF7AD4E99,187,0,0.97216796875
B8164EA79177,188,0,1.0185546875
886FED68C229,189,0,1.005859375
FCBF9BD46666,190,0,0.98095703125
0D6549D2F364,191,0,1.0458984375
33A64A98CAE0,192,0,1.0009765625
46CA5D7C4910,193,0,0.98974609375
CBC6BC024F61,194,0,0.9677734375
2939DD925D5F,195,0,0.96484375
61112AD2A25E,196,0,1.021484375
7F034CF1ECE0,197,0,1.1005859375
A29D41F1E049,198,0,0.9892578125
DC5D57703D10,199,0,1.0947265625
BECFCA5BFABD,200,0,1.0771484375
DA4CC3E793A7,201,0,1.0615234375
65353E231139,202,0,1.046875
2412D8A6EDB4,203,0,0.98828125
7BDCBAD204BB,204,0,1.09375
477A4637E689,205,0,1.080078125
48D545616F87,206,0,1.044921875
5E411004B068,207,0,1.0341796875
FF862D058D1D,208,0,1.146484375
7CEB4836BAFA,209,0,0.88720703125
795558799D7A,210,0,0.9658203125
E67907CD1C06,211,0,1.044921875
B731FAF1A933,212,0,0.9853515625
1712A40F635E,213,0,1.0556640625
FBD852FCA5C1,214,0,1.0361328125
91962F622C5A,215,0,1.0625
B8FCB3C2CB97,216,0,1.078125
29E443A561CC,217,0,0.92724609375
A103E161D9C7,218,0,1.0
775D4F2FEACE,219,0,1.0810546875
CDF1BA18E83D,220,0,1.0126953125
B0C7779B7276,221,0,1.056640625
DBE4FF1CA803,222,0,0.96923828125
558299F3D69E,223,0,1.0166015625
78D5951B96C5,224,0,1.0908203125
EF3DA4810AA5,225,0,0.96875
58DA41AD8D5D,226,0,1.0361328125
FCF5D3ED5218,227,0,0.9443359375
C3B0C8C0F601,228,0,1.03515625
997D422930F9,229,0,1.0693359375
C8352C0FAADE,230,0,1.00390625
043CEF390B3E,231,0,1.0146484375
D01060C5AE7D,232,0,0.98828125
DBF35E9F40A2,233,0,1.0322265625
AC4075563D4F,234,0,1.0458984375
2221985D49BD,235,0,1.1181640625
3C9ABAD0EB27,236,0,1.0576171875
735346F7F34E,237,0,1.041015625
6EEFC81B16F0,238,0,0.97802734375
81D05263142A,239,0,1.0595703125
1529F615275D,240,0,1.06640625
9D40E94D6935,241,0,0.94091796875
F7FF64013DF7,242,0,1.0302734375
B35CDBFBD6D1,243,0,1.0322265625
D12739E3912D,244,0,1.0546875
BBBC74680147,245,0,1.0771484375
6AEC3D4895A7,246,0,0.99853515625
2BD0B513E03D,247,0,0.92431640625
23B3D8854723,248,0,1.03515625
CEF2E641BA34,249,0,1.0654296875
A0938A136F0A,250,0,0.96484375
F66EAF7D640D,251,0,1.02734375
12C40C11C57C,252,0,1.1396484375
